"million env steps","PRETRAIN_FINAL_RUN - _step","PRETRAIN_FINAL_RUN - _step__MIN","PRETRAIN_FINAL_RUN - _step__MAX","PRETRAIN_FINAL_RUN - particle reward unnormalized","PRETRAIN_FINAL_RUN - particle reward unnormalized__MIN","PRETRAIN_FINAL_RUN - particle reward unnormalized__MAX"
"7.506928","496945","496945","496945","0.14367426931858063","0.14367426931858063","0.14367426931858063"
"7.562736","500632","500632","500632","0.1327277570962906","0.1327277570962906","0.1327277570962906"
"7.58168","501887","501887","501887","0.13408946990966797","0.13408946990966797","0.13408946990966797"
"7.592944","502633","502633","502633","0.1315011978149414","0.1315011978149414","0.1315011978149414"
"7.5996","503075","503075","503075","0.13035999238491058","0.13035999238491058","0.13035999238491058"
"7.600112","503109","503109","503109","0.10887495428323746","0.10887495428323746","0.10887495428323746"
"7.631856","505210","505210","505210","0.12510095536708832","0.12510095536708832","0.12510095536708832"
"7.669744","507715","507715","507715","0.15979187190532684","0.15979187190532684","0.15979187190532684"
"7.67384","507987","507987","507987","0.13499541580677032","0.13499541580677032","0.13499541580677032"
"7.734768","512016","512016","512016","0.12346706539392471","0.12346706539392471","0.12346706539392471"
"7.738864","512291","512291","512291","0.10052875429391861","0.10052875429391861","0.10052875429391861"
"7.759344","513640","513640","513640","0.13984811305999756","0.13984811305999756","0.13984811305999756"
"7.779312","514963","514963","514963","0.11770214140415192","0.11770214140415192","0.11770214140415192"
"7.782384","515166","515166","515166","0.11474677175283432","0.11474677175283432","0.11474677175283432"
"7.798768","516245","516245","516245","0.15670587122440338","0.15670587122440338","0.15670587122440338"
"7.809008","516920","516920","516920","0.12381842732429504","0.12381842732429504","0.12381842732429504"
"7.825904","518039","518039","518039","0.08264149725437164","0.08264149725437164","0.08264149725437164"
"7.956464","526674","526674","526674","0.12747789919376373","0.12747789919376373","0.12747789919376373"
"7.963632","527145","527145","527145","0.14598698914051056","0.14598698914051056","0.14598698914051056"
"8.06808","534058","534058","534058","0.12323001027107239","0.12323001027107239","0.12323001027107239"
"8.080368","534869","534869","534869","0.14796294271945953","0.14796294271945953","0.14796294271945953"
"8.088048","535380","535380","535380","0.1495579183101654","0.1495579183101654","0.1495579183101654"
"8.10904","536767","536767","536767","0.10003053396940231","0.10003053396940231","0.10003053396940231"
"8.120816","537550","537550","537550","0.09232208877801895","0.09232208877801895","0.09232208877801895"
"8.196592","542565","542565","542565","0.12542380392551422","0.12542380392551422","0.12542380392551422"
"8.214","543716","543716","543716","0.1434495747089386","0.1434495747089386","0.1434495747089386"
"8.220144","544121","544121","544121","0.1611575335264206","0.1611575335264206","0.1611575335264206"
"8.224752","544425","544425","544425","0.12224408984184265","0.12224408984184265","0.12224408984184265"
"8.27032","547441","547441","547441","0.15243513882160187","0.15243513882160187","0.15243513882160187"
"8.312816","550252","550252","550252","0.13757123053073883","0.13757123053073883","0.13757123053073883"
"8.318448","550624","550624","550624","0.1822579950094223","0.1822579950094223","0.1822579950094223"
"8.323056","550932","550932","550932","0.13035351037979126","0.13035351037979126","0.13035351037979126"
"8.350704","552759","552759","552759","0.15389178693294525","0.15389178693294525","0.15389178693294525"
"8.35224","552859","552859","552859","0.1730092465877533","0.1730092465877533","0.1730092465877533"
"8.386544","555129","555129","555129","0.15182752907276154","0.15182752907276154","0.15182752907276154"
"8.450032","559334","559334","559334","0.16744424402713776","0.16744424402713776","0.16744424402713776"
"8.4828","561502","561502","561502","0.10485022515058517","0.10485022515058517","0.10485022515058517"
"8.545776","565672","565672","565672","0.1538250595331192","0.1538250595331192","0.1538250595331192"
"8.56216","566756","566756","566756","0.15379726886749268","0.15379726886749268","0.15379726886749268"
"8.563696","566860","566860","566860","0.13477382063865662","0.13477382063865662","0.13477382063865662"
"8.583152","568143","568143","568143","0.13599082827568054","0.13599082827568054","0.13599082827568054"
"8.583664","568180","568180","568180","0.11422590166330338","0.11422590166330338","0.11422590166330338"
"8.624624","570883","570883","570883","0.1407579779624939","0.1407579779624939","0.1407579779624939"
"8.627696","571088","571088","571088","0.10957271605730057","0.10957271605730057","0.10957271605730057"
"8.660976","573286","573286","573286","0.12717263400554657","0.12717263400554657","0.12717263400554657"
"8.666608","573660","573660","573660","0.10757122188806534","0.10757122188806534","0.10757122188806534"
"8.66968","573861","573861","573861","0.13525228202342987","0.13525228202342987","0.13525228202342987"
"8.6876","575042","575042","575042","0.13359501957893372","0.13359501957893372","0.13359501957893372"
"8.711152","576600","576600","576600","0.15968242287635803","0.15968242287635803","0.15968242287635803"
"8.731632","577955","577955","577955","0.16340868175029755","0.16340868175029755","0.16340868175029755"
"8.77976","581142","581142","581142","0.15694139897823334","0.15694139897823334","0.15694139897823334"
"8.795632","582192","582192","582192","0.1465340554714203","0.1465340554714203","0.1465340554714203"
"8.801264","582565","582565","582565","0.1368493288755417","0.1368493288755417","0.1368493288755417"
"8.808432","583040","583040","583040","0.1353563368320465","0.1353563368320465","0.1353563368320465"
"8.823792","584059","584059","584059","0.11340850591659546","0.11340850591659546","0.11340850591659546"
"8.83352","584701","584701","584701","0.10600300133228302","0.10600300133228302","0.10600300133228302"
"8.840176","585140","585140","585140","0.12937945127487183","0.12937945127487183","0.12937945127487183"
"8.847856","585646","585646","585646","0.13414284586906433","0.13414284586906433","0.13414284586906433"
"8.887792","588292","588292","588292","0.1785888373851776","0.1785888373851776","0.1785888373851776"
"8.903664","589345","589345","589345","0.14531899988651276","0.14531899988651276","0.14531899988651276"
"8.907248","589582","589582","589582","0.1599503755569458","0.1599503755569458","0.1599503755569458"
"8.922608","590600","590600","590600","0.13975268602371216","0.13975268602371216","0.13975268602371216"
"8.975344","594089","594089","594089","0.13373219966888428","0.13373219966888428","0.13373219966888428"
"8.983024","594598","594598","594598","0.11380352079868317","0.11380352079868317","0.11380352079868317"
"9.057776","599541","599541","599541","0.12090685963630676","0.12090685963630676","0.12090685963630676"
"9.104368","602621","602621","602621","0.13755138218402863","0.13755138218402863","0.13755138218402863"
"9.112048","603131","603131","603131","0.12183518707752228","0.12183518707752228","0.12183518707752228"
"9.11256","603165","603165","603165","0.1380765736103058","0.1380765736103058","0.1380765736103058"
"9.18424","607906","607906","607906","0.14803430438041687","0.14803430438041687","0.14803430438041687"
"9.196528","608717","608717","608717","0.13485050201416016","0.13485050201416016","0.13485050201416016"
"9.269232","613519","613519","613519","0.14574964344501495","0.14574964344501495","0.14574964344501495"
"9.281008","614300","614300","614300","0.11103212833404541","0.11103212833404541","0.11103212833404541"
"9.292272","615045","615045","615045","0.12831254303455353","0.12831254303455353","0.12831254303455353"
"9.330672","617587","617587","617587","0.12350628525018692","0.12350628525018692","0.12350628525018692"
"9.33272","617724","617724","617724","0.13866573572158813","0.13866573572158813","0.13866573572158813"
"9.374704","620500","620500","620500","0.19348235428333282","0.19348235428333282","0.19348235428333282"
"9.40696","622641","622641","622641","0.16276264190673828","0.16276264190673828","0.16276264190673828"
"9.416688","623282","623282","623282","0.14939098060131073","0.14939098060131073","0.14939098060131073"
"9.449968","625487","625487","625487","0.14387765526771545","0.14387765526771545","0.14387765526771545"
"9.456112","625888","625888","625888","0.15153393149375916","0.15153393149375916","0.15153393149375916"
"9.506288","629213","629213","629213","0.15810464322566986","0.15810464322566986","0.15810464322566986"
"9.545712","631815","631815","631815","0.11071930080652237","0.11071930080652237","0.11071930080652237"
"9.567216","633241","633241","633241","0.13590043783187866","0.13590043783187866","0.13590043783187866"
"9.597424","635241","635241","635241","0.12803363800048828","0.12803363800048828","0.12803363800048828"
"9.602544","635579","635579","635579","0.16046567261219025","0.16046567261219025","0.16046567261219025"
"9.60408","635680","635680","635680","0.1811734437942505","0.1811734437942505","0.1811734437942505"
"9.622","636868","636868","636868","0.14886951446533203","0.14886951446533203","0.14886951446533203"
"9.630704","637445","637445","637445","0.11215861141681671","0.11215861141681671","0.11215861141681671"
"9.70136","642121","642121","642121","0.1412353366613388","0.1412353366613388","0.1412353366613388"
"9.718768","643276","643276","643276","0.13327588140964508","0.13327588140964508","0.13327588140964508"
"9.720816","643410","643410","643410","0.14016470313072205","0.14016470313072205","0.14016470313072205"
"9.76536","646360","646360","646360","0.16829749941825867","0.16829749941825867","0.16829749941825867"
"9.798128","648532","648532","648532","0.15552477538585663","0.15552477538585663","0.15552477538585663"
"9.809392","649277","649277","649277","0.15240152180194855","0.15240152180194855","0.15240152180194855"
"9.905136","655617","655617","655617","0.10689732432365417","0.10689732432365417","0.10689732432365417"
"9.963504","659478","659478","659478","0.16173076629638672","0.16173076629638672","0.16173076629638672"
"10.01624","662969","662969","662969","0.12854307889938354","0.12854307889938354","0.12854307889938354"
"10.018288","663105","663105","663105","0.14209459722042084","0.14209459722042084","0.14209459722042084"
"10.028528","663782","663782","663782","0.14725349843502045","0.14725349843502045","0.14725349843502045"
"10.065392","666225","666225","666225","0.16362842917442322","0.16362842917442322","0.16362842917442322"
"10.074608","666835","666835","666835","0.15675947070121765","0.15675947070121765","0.15675947070121765"
"10.08792","667716","667716","667716","0.14715932309627533","0.14715932309627533","0.14715932309627533"
"10.12888","670422","670422","670422","0.1590954214334488","0.1590954214334488","0.1590954214334488"
"10.212848","675977","675977","675977","0.17778107523918152","0.17778107523918152","0.17778107523918152"
"10.224624","676756","676756","676756","0.13984844088554382","0.13984844088554382","0.13984844088554382"
"10.22872","677028","677028","677028","0.14427883923053741","0.14427883923053741","0.14427883923053741"
"10.243568","678011","678011","678011","0.16107015311717987","0.16107015311717987","0.16107015311717987"
"10.266608","679535","679535","679535","0.16280384361743927","0.16280384361743927","0.16280384361743927"
"10.27224","679908","679908","679908","0.1509825438261032","0.1509825438261032","0.1509825438261032"
"10.329072","683672","683672","683672","0.14450769126415253","0.14450769126415253","0.14450769126415253"
"10.3388","684319","684319","684319","0.15186798572540283","0.15186798572540283","0.15186798572540283"
"10.35416","685333","685333","685333","0.1749022752046585","0.1749022752046585","0.1749022752046585"
"10.375152","686723","686723","686723","0.11970686912536621","0.11970686912536621","0.11970686912536621"
"10.399216","688316","688316","688316","0.1615253984928131","0.1615253984928131","0.1615253984928131"
"10.408944","688958","688958","688958","0.1632269322872162","0.1632269322872162","0.1632269322872162"
"10.43608","690749","690749","690749","0.16023936867713928","0.16023936867713928","0.16023936867713928"
"10.442736","691191","691191","691191","0.1646275520324707","0.1646275520324707","0.1646275520324707"
"10.46936","692953","692953","692953","0.16771551966667175","0.16771551966667175","0.16771551966667175"
"10.486256","694071","694071","694071","0.14492839574813843","0.14492839574813843","0.14492839574813843"
"10.499056","694917","694917","694917","0.13918834924697876","0.13918834924697876","0.13918834924697876"
